6.0592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.1592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.2592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.3592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.4592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.5592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.6592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.7592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.8592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
6.9592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
7.0592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
7.1592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
7.2592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
7.3592	5	0	NonTGI_baseline	-1	P1_W	0	0.0000	30.00	30.00	30.00	30.00	30.00	nan	nan	nan	nan	nan
